"id_local","clase_vial_acceso","desc_vial_acceso","num_acceso","rotulo","desc_seccion","desc_division","lng","lat","label"
1,"CALLE","ATOCHA",57,"SOLPARK SALON DE JUEGO","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.699726","40.4128155",
2,"RONDA","ATOCHA",12,"WINNERS APUESTAS DEPORTIVAS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.696592299999999","40.4069042",
3,"CALLE","TOLEDO",61,"SALON DE JUEGO TREBOL","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7079554","40.4112907",
4,"CALLE","EMBAJADORES",4,"SOL PARK SALON DE JUEGOS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7068446","40.4104351",
5,"CALLE","HORTALEZA",35,"RECREATIVOS TREVINCA","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6998232","40.4221662",
6,"CALLE","HORTALEZA",2,"CASINO GRAN VIA","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7009485","40.4203186",
7,"PASEO","RECOLETOS",41,"CASINO DE JUEGO GRAN MADRID","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6918811","40.425086",
8,"CALLE","ESPARTEROS",1,"AZAR CASINOS SOL","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7049219","40.4163611",
9,"CALLE","MONTERA",5,"CODERE APUESTAS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.703069499999999","40.4173864",
10,"CALLE","MAYOR",6,"R0TULO NO INFORMADO","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7054415","40.4166846",
11,"CALLE","MONTERA",41,"LUCKIA SALON RECREATIVO","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.702223","40.4192304",
12,"CALLE","CARRETAS",13,"R0TULO NO INFORMADO","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7029731","40.4160399",
13,"CALLE","MONTERA",44,"MADRID JUEGOS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.70157","40.41948",
14,"CALLE","ESPOZ Y MINA",2,"JUEGOS MADRID","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7023837","40.4165082",
15,"CALLE","MAYOR",1,"LUCKIA SPORT CAFE APUESTAS SLOTS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7046732","40.416463",
16,"CALLE","PRECIADOS",32,"MADRID JUEGOS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.706429399999999","40.4197768",
17,"PLAZA","JACINTO BENAVENTE",5,"HE LLO PRECIO DE FABRICA","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7037799","40.4147599",
18,"PLAZA","JACINTO BENAVENTE",5,"BINGO RIOJANO MAQUINAS ESPECIALES","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7037799","40.4147599",
19,"CALLE","REYES",7,"JUEGOYAZAR.COM","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7089193","40.4242362",
20,"CALLE","CARRANZA",27,"PREMIUM SALON DE JUEGOS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7051803","40.4293471",
21,"CALLE","GRAN VIA",50,"R0TULO NO INFORMADO","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7065673","40.4209018",
22,"PLAZA","LAVAPIES",8,"APUESTAS VICTORIA",,"JUEGOS DE AZAR Y APUESTAS DE GESTION PUBLICA O O AUTORIZACION ESPECIAL (ESTADO Y ONCE)","-3.7012598","40.408684","notcouncildata"
23,"CALLE","OLIVAR",54,"SPORTIUM",,"JUEGOS DE AZAR Y APUESTAS DE GESTION PUBLICA O O AUTORIZACION ESPECIAL (ESTADO Y ONCE)","-3.7014319","40.4091619","notcouncildata"
24,"CALLE","MONTERA",38,"SALON EL DORADO SPORTIUM",,"LICENCIA DESCONOCIDA","-3.701701","40.41925699999999","notcouncildata"
25,"CALLE","ATOCHA",75,"BWIN",,"LICENCIA DESCONOCIDA","-3.6983771","40.4121332","notcouncildata"
26,"CALLE","EMBAJADORES",43,"SALON DE JUEGO NEVADA CODERE",,"LICENCIA DESCONOCIDA","-3.7036452","40.4071772","notcouncildata"
27,"CALLE","ESTUDIOS",2,"SALON DE JUEGOS SPORT BAR",,"ACTIVIDADES DE APOYO A LAS EMPRESAS N.C.O.P. (AGENCIAS DE COBROS, ENVASADO Y EMPAQUETADO)","-3.707549","40.4123476","notcouncildata"
28,"CALLE","ATOCHA",56,"TOKA/ SPORTIUM",,"LICENCIA DESCONOCIDA","-3.6990187","40.4121902","notcouncildata"
29,"CALLE","EMBAJADORES",5,"PICADILLY",,"LICENCIA DESCONOCIDA","-3.7066846","40.4105509","notcouncildata"
30,"CALLE","PRINCIPE",15,"CODERE",,"LOCAL SIN ACTIVIDAD","-3.7002218","40.4154693","notcouncildata"
31,"CALLE","ARENAL",22,"SALON DE JUEGOS SPORTIUM",,"COMERCIO AL POR MENOR CON MAQUINAS EXPENDEDORAS","-3.7074789","40.4177305","notcouncildata"
32,"CALLE","EMBAJADORES",17,"SALON MARVIN CODERE",,"LICENCIA DESCONOCIDA","-3.7054977","40.4092871","notcouncildata"
33,"CALLE","ERCILLA",53,"POR DETERMINAR","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7007596","40.4004695",
34,"CALLE","MENDEZ ALVARO",83,"JUEGOS RECREATIVOS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6785352","40.3951281",
35,"CALLE","EMBAJADORES",176,"SALON DE JUEGOS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6953552","40.3948754",
36,"CALLE","ALONSO CARBONELL",2,"SAL0N DE JUEGO EL DORADO","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6966371","40.3953093",
37,"CALLE","EUGENIO SELLES",1,"JUEGO","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6988256","40.3958244",
38,"PASEO","SANTA MARIA DE LA CABEZA",75,"TILLT BILLAR CLUB","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.701184399999999","40.3986341",
39,"PASEO","DELICIAS",87,"SALON JUEGOS ROYAL CROWN","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6943077","40.3960715",
40,"PASEO","DELICIAS",74,"BANCO SANTANDER","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.694477","40.3989357",
41,"CALLE","EMBAJADORES",117,"MARVIN ELECTRONIC CASINOS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6973309","40.3984513",
42,"PASEO","JUAN ANTONIO VALLEJO-NAJERA BOTAS",52,"SPORTIUM","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7149358","40.4041303",
43,"PLAZA","LEGAZPI",3,"LUCKIA APUESTAS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6943289","40.3911326",
44,"CALLE","FERROCARRIL",38,"BINGO CINCO ESTRELLAS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.697788","40.4012044",
45,"CALLE","MENDEZ ALVARO",6,"SPORTIUM APUESTAS DEPORTIVAS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6927134","40.40665140000001",
46,"PASEO","DELICIAS",31,"EL DORADO","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6931098","40.4044119",
47,"GLORIETA","EMBAJADORES",4,"DIVIER T T – NEVADA","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7019105","40.4047431",
48,"CALLE","EMBAJADORES",55,"SPORTIUM CASINO PARK","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7018796","40.4046138",
49,"CALLE","BATALLA DEL SALADO",16,"APUESTAS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6960782","40.4023662",
50,"CALLE","SEBASTIAN ELCANO",3,"PREMIUM SALON DE JUEGOS ELCANO","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7012551","40.4042117",
51,"CALLE","TORTOSA",3,"TOKA SPORTIUM","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6927134","40.4064128",
52,"PASEO","DELICIAS",49,"STARK – JUEGGING","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE LOS GIMNASIOS","-3.6935517","40.4026618","notcouncildata"
53,"CALLE","MARTIN DE VARGAS",8,"STARK – JUEGGING",,"LICENCIA DESCONOCIDA","-3.7029204","40.40403190000001","notcouncildata"
54,"CALLE","CARLOS Y GUILLERMO FERNANDEZ SHAW",1,"BINGO BOTE","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6691631","40.4060555",
55,"CALLE","DOCTOR ESQUERDO",130,"SAL0N DE JUEGOS - APUESTAS DEPORTIVAS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6704044","40.4071409",
56,"CALLE","DOCTOR ESQUERDO",176,"REVERPLAY","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.674384","40.4021218",
57,"CALLE","ABTAO",10,"JUEGOS LUKY PLAY","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6760306","40.4038015",
58,"CALLE","GENERAL ORAA",32,"REGAMA-SALON DE JUEGOS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6824646","40.4360321",
59,"PLAZA","MANUEL BECERRA",12,"BINGO ROMA","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.667592199999999","40.428282",
60,"CALLE","ALCALA",160,"ORENES","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6669748","40.4287337",
61,"CALLE","DOCTOR ESQUERDO",3,"PEÑA TAURINA EL SIETE","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.668206799999999","40.4274945",
62,"CALLE","ALCALA",126,"SALONES TREBOL","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6716528","40.426464",
63,"CALLE","GOYA",99,"ORENES","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6738487","40.4248464",
64,"CALLE","O'DONNELL",21,"BINGO","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.677901","40.42179410000001",
65,"CALLE","NARVAEZ",25,"SALON DE JUEGO","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.675764199999999","40.4219594",
66,"CALLE","FRANCISCO SILVELA",54,"SPORTIUM - FUTURA CENTER","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6740816","40.4349677",
67,"CALLE","ALCALA",197,"RECREATIVOS ROMA 83","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6679121","40.428696",
68,"CALLE","AZCONA",24,"JUTECO","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6706029","40.433513",
69,"CALLE","FRANCISCO SILVELA",54,"NEVADA FRANCISCO SILVELA","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6740816","40.4349677",
70,"CALLE","MALDONADO",62,"PREMIUM SALON DE JUEGOS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.674066399999999","40.4333461",
71,"CALLE","CONDE DE PEÑALVER",70,"SALON DE JUEGO","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7037902","40.4167754",
72,"CALLE","DOCTOR ESQUERDO",5,"SALÓN DE JUEGOS 7 X 7",,"SALONES DE RECREO Y DIVERSION Y OTRAS ACTIVIDADES RECREATIVAS","-3.6682707","40.4272424","notcouncildata"
73,"AVENIDA","AMERICA",24,"LAS VEGAS CODERE",,"CAFETERIA","-3.6739973","40.4387175","notcouncildata"
74,"CALLE","LOPEZ DE HOYOS",103,"ROYAL CROWN","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6724484","40.4453912",
75,"CALLE","LOPEZ DE HOYOS",117,"LUCKIA APUESTAS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.671633","40.4459597",
76,"CALLE","PRINCIPE DE VERGARA",269,"SALONES VERGARA","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6771779","40.4575062",
77,"CALLE","POTOSI",8,"SPORTIUM","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.678541","40.4568238",
78,"CALLE","RAFAEL SALGADO",3,"CODERE","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6887693","40.4544488",
79,"CALLE","CARTAGENA",115,"CAJA MADRID","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6748448","40.4410668",
80,"CALLE","SAN NAZARIO",2,"CASINO BAR SALON DE JUEGO","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6670376","40.4477742",
81,"AVENIDA","AMERICA",7,"CODERE APUESTAS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.676993099999999","40.4381765",
82,"CALLE","CLARA DEL REY",27,"EL TREBOL","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.671808299999999","40.4415529",
83,"CALLE","RAMOS CARRION",11,"SALON NEVADA","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6681468","40.4466264",
84,"CALLE","CONSTANCIA",1,"SPORTIUM ORENES","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6744854","40.441021",
85,"CALLE","CARTAGENA",142,"PREMIUM SALON DE JUEGOS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6756249","40.4426104",
86,"AVENIDA","ASTURIAS",53,"CODERE","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6978581","40.4710154",
87,"CALLE","CEDROS",3,"SPORTIUM","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6927233","40.4671715",
88,"CALLE","BRAVO MURILLO",175,"LUCKIA","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7032421","40.4531514",
89,"CALLE","BRAVO MURILLO",141,"ORENES SALON MAGIC BRAVO MURILLO","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.703664599999999","40.4505004",
90,"CALLE","BRAVO MURILLO",125,"SALON DE JUEGOS CASINO PARK CAFETERIA SPORTIUM","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7037912","40.4492923",
91,"AVENIDA","REINA VICTORIA",4,"SALON DE JUEGOS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.704846","40.4472098",
92,"CALLE","FRANCOS RODRIGUEZ",15,"ADMIRAL","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7048374","40.4561908",
93,"CALLE","BRAVO MURILLO",137,"SALON DE JUEGO TREBOL","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7036582","40.450329",
94,"CALLE","TOPETE",31,"LAS VEGAS JUEGOS Y APUESTAS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7045664","40.4508922",
95,"CALLE","BRAVO MURILLO",155,"SALON DE JUEGOS NEVADA","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.703477899999999","40.4517376",
96,"CALLE","VILLAAMIL",76,"LA CAIXA","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7080493","40.4615996",
97,"CALLE","LOPE DE HARO",15,"SPORTIUM","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7035418","40.4568251",
98,"CALLE","MARQUES DE VIANA",29,"O'CEANS GAME","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7007994","40.4617187",
99,"CALLE","FRANCOS RODRIGUEZ",30,"SALON DE JUEGOS","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.7044569","40.4560444",
100,"CALLE","GENERAL MARGALLO",4,"MACEDONIA'S","ACTIVIDADES ARTISTICAS, RECREATIVAS Y DE ENTRETENIMIENTO","ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","-3.6975687","40.4609291",
